msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
SKAhj2ZNIuAp+qgw+ZoXTTmOkCjm0HPzMQKZ0T3OYUk=,30,30,149,149,1,20170301,20170331,0
SWFM2o9WSu4C9H+P0hHx76bllK97vi6yWGtXtHBdKUM=,39,30,149,149,1,20170228,20170424,0
Sjk3I27EI1AVOEtxX4nCwK/guHe2LAbRImz8uCIWeBU=,40,30,149,149,1,20170323,20170428,0
TYK5TjMPRJeeF5/h2D28HTDIE4Ja0m2oBFUUkOkEblo=,41,30,99,99,1,20170318,20170418,0
V13k/Wx+WxwuE9fKzfaGuk+fgIoSUnjIC0HezyEGUG4=,41,30,99,99,1,20170314,20170414,0
Ve1r1nUCBkhScURuqgAITba6l9F9v/Vjw8ihbMx6ckY=,41,30,99,99,1,20170317,20170417,0
W5tAgFZ1mZ/6edS1xIrtx80SL2dtzdhLcoQaqIeiGrg=,36,30,180,180,1,20170320,20170421,0
W6GpGcRldJ0ULdh/j+p9uq6OjaCWV+4BHbXWuyenItE=,41,30,149,149,1,20170316,20170417,0
WN7OIBQXnF1d+v/rBtXmbD0eOUKqjP5zu3xrydVLSW0=,41,30,99,99,1,20170325,20170425,0
WRHaXK/cr2FlNRpz6IVdTFnhaNcyaee88hObSH4b7Rk=,41,30,149,149,1,20170304,20170405,0
WVL/tkdkuB3uAkrPbtMpPb3hoDEmtkhpk7POo8bYTuQ=,41,30,149,149,1,20170324,20170424,0
X/Yk8N2j2vqAoSyDU8L3MQRaCO/PJqky5JcYcKNWAh0=,41,30,99,99,1,20170304,20170404,0
XTTjnm3Z0FcVIQ2AWuYS9pza+Eu7Kn+QuvBWazRWkdI=,41,30,99,99,1,20170324,20170424,0
ZhBM714gTX61zc3q3rNnQPGFYXbzIt8PYtDzKuwwNuM=,40,30,149,149,1,20170311,20170410,0
ZpRvuNnPBF6JfWJXvXY23ChOZq9voAj/tHbacIHYotU=,41,30,149,149,1,20170313,20170413,0
b2V/ULZ9u1pzgXp6+jn4o7Rbb+Yke4+W5mg3TOxdDeI=,39,30,149,149,1,20170331,20170523,0
bMyNtbwVxxult/qkIMTNzzXWujYN4/d+wJNBukBtqCk=,41,30,99,99,1,20170312,20170412,0
bN+Slp2F/7Jt872GAAdruNR+bIyFnbfU91BRqu+iDug=,40,30,149,149,1,20170207,20170430,0
baS9kvENNqVLr0SEmeW98MroVKLrCiqYcWZEa8xDkZg=,41,30,99,99,1,20170315,20170415,0
dAT8SAN8WQ1KhTddyQ77cu8+4qDOkUwdGucUJohSJpQ=,37,30,149,149,1,20170302,20170402,0
dFNWCvoHyIVHkCMBC8XUK1ZCLPLCSxLzzeNdcfzQ/78=,41,30,149,149,1,20170326,20170426,0
dMIuDQFfHMtNpBPU1v5p/+XaacrGbtPTiGqvE8UwzdI=,41,30,149,149,1,20170306,20170406,0
dfhonioZm6iP8C9+bwGIhqdt0DtxNKaTf5WMHDzm6gg=,41,30,149,149,1,20170331,20170430,0
dicN/hFcb4Vvb1Us1YLzwnqUAH5RggHYUcx9VhBgPxM=,33,30,149,149,1,20170331,20170430,0
dx4NqHJ4O8sPvhiBUKGmfZBm4DcAMec3DsPsvSWOfeA=,41,30,99,99,1,20170307,20170407,0
ej72j0Y4F1H0dD/rml7hoWWIUrkkvvhrZvWmNk+eTqk=,41,30,129,129,1,20150731,20170830,0
euGf2t1/DDNFqP3mWAEgicURNtRbC07PFLBVa8rmXUs=,41,30,99,99,1,20170315,20170415,0
fadR8nuovAuRxyLVHh4XCxVxz5PoXqFsLuiZUYqkaEA=,41,30,129,129,1,20170320,20170421,0
foSmo2RZJdEJ74zdXwaGGMyDis012+GLjgjDEeLXDl0=,41,30,149,149,1,20170317,20170417,0
fs6Avc4Xo06dop/uoZDORqVCdKzgGXk5UKgrCWYT3Bc=,36,30,180,180,1,20170308,20170407,0
hZ7bN7GPYkblrkn8d4tSDJyu9JOx3jh/z+QMf1KeLYk=,41,30,149,149,1,20170331,20170430,0
iCMsZm/ONtjUlXWBNnqP9FwmvyNC3d4F6hKnvWbG5KU=,39,30,149,149,1,20170331,20170510,0
ic7Q6mBHuEgZielunWMf7XNqPLRBkF7p1nf+IMUccI0=,40,30,149,149,1,20170308,20170407,0
ijAUvnT7SJ03ezwx15C7lfqYqz/ooVFCXo3poRgglNA=,41,30,99,99,1,20170307,20170407,0
iwmwm4Ap3GVhkB7QujFmdvwZra+FygwLubmkkP6EUtU=,40,30,149,149,1,20170313,20170413,0
jW+AyiOZzR6Ja2LYGW/RJE12voCpMgIVTu1gv945fgc=,41,30,99,99,1,20170310,20170410,0
kJAan8RZtvScea7P9Jz8AVMNjl8bAUa79vW9NIolUmk=,41,30,99,99,1,20170304,20170404,0
kVR9OoM3vHjXm+vfReRyY+jtLkkqT+hfh9gcBzAF40Y=,41,30,99,99,1,20170314,20170414,0
kiXC1HKNOKzZMgFWw1PF16ywCa0TTGNp0MQ8WCzD4Xc=,39,30,149,149,1,20170331,20170513,0
lEx/0o8WrDzlBRxfP/kGLkqxQpKcha7h9Akdk3JNJZk=,37,30,149,149,1,20170318,20170417,0
lXRa/gg54KfXJQmboR24vqDCwNSfFVJJz2CQCn1tph4=,39,30,149,149,1,20170331,20170602,0
ljjhwFlBUzUNxU46JXjlB8BZP6fYx6DcSUMjfrJbvso=,39,30,149,149,1,20170331,20170516,0
lkMUl5dw9AE3ZEhJug8cHWAQxf0lfnY1Lf7FO2DnzRw=,41,0,0,149,1,20150508,20170410,0
lo+wD9+mHiu2/WLauuDcMDkwRCEPj0np0bYYrRsYw/s=,41,30,99,99,1,20170309,20170409,0
m2gIKdMJBRbD4Ov5k9eMlBR7+fpUwjkGZMmMyKhT0R4=,36,30,180,180,1,20170310,20170409,0
n77aGIDmNH1rtrr4WIIY6rXFJfjNAee3eHYF981Mxdw=,37,30,149,149,1,20170308,20170309,1
nA3BOx+WgGtpybqilyWQX7C461qOWF47K6xUDNQkTbU=,38,30,149,149,0,20170316,20170415,0
nBvCTCxNRW3PJ57iKtMweRjGSbc4+oZnyhfplTBnFko=,41,30,99,99,1,20160208,20170531,0
nN3D6NDUzTVYG20c2fqtlTZ07If+vx0ggt93Qf4XYkc=,34,30,149,149,1,20170331,20170430,0
ngtPeUkYA2/dxyptOOBKsP1P0hcV/vQjBqDz/yfQzQw=,23,30,149,149,1,20170331,20170507,0
nhieYoAHt9DdvzqGKMAu5WDMJWSm/zzhZEjpyhgWZaE=,41,30,149,149,1,20170306,20170406,0
ntIwYtFFaoKiA+NRjSq9PFX6C2W1jtrCEGwPIf5Qm6E=,39,30,149,149,1,20170331,20170625,0
nu6ZIjnf7ydHz9BOWPtknNikQUUXFZWn/hK/rnOjcso=,39,30,149,149,1,20170315,20170403,1
o35q+oMj+PPIGbGPbmshuzAx5/OKLV/nOERaASAF5oQ=,40,30,149,149,1,20170318,20170422,0
oTnWI3xhHlYNGFIWgtQ73GUXMNKGS7lLF+6/7BGhddQ=,40,30,149,149,1,20170322,20170421,0
ocbUO3VjAhVQYy5l0NgRV+cAZonXElR4plHlHOVI+io=,40,30,149,149,1,20170318,20170417,0
ojtXXvabutIlp58fiUICRoSfF7FZ84Kh5OzGqz6yCGc=,41,30,99,99,1,20170303,20170403,0
p+m3FMP3tPeOfqhXlAJ3Z6N6gy7cTFaaLHRNBEg5fJA=,41,30,149,149,1,20170208,20170403,0
pDLxvffWuOecFK3HWfBg+9EsRbw7WC4flkgZ2pqqemc=,34,30,149,149,1,20170331,20170430,0
pTQIq9qP/7i+1UT6ywIgJOhN2lOFbJQeMTPJd4WRGnc=,41,30,129,129,1,20151130,20170418,0
ppibeDFGskxwV/vwbjGBft6nFyIxEbQEWDqVtmu3IWI=,38,90,477,477,0,20170327,20170625,0
qaHDa1Q4r/6XHxwLnGyTIlOxoWAyxlPP5ifAMMkLh/8=,41,30,99,99,1,20170315,20170415,0
rRcaV2UcBoCJmShtCZwSvh15F8Ra/t9sb2me6Zkk2ZQ=,41,30,99,99,1,20170321,20170421,0
s9hpVwXofg3xkMMj/8rOQPI22LcEETGbqWvb2NKpxjA=,41,30,100,100,1,20170310,20170409,0
sXfAPWNlk+x6T+LyzbDX2as2NVVE3geLAGC0T4cWdW4=,38,30,149,149,0,20170303,20170402,0
swKwGDaFOEFo+bQBKEozmQktbA+egkDhWhyIdGJELAY=,41,30,99,99,1,20170317,20170417,0
tkRgx6HKxeh5Ulkf+LVsoC9WnN2x3Xrlbx55mr7HLPI=,41,30,149,149,1,20151104,20170630,0
u6oqhut4COxxdXx1pdFbc8ULo58fdIsPxdhwEXXXXRY=,41,30,99,99,1,20170316,20170416,0
uOz7UQTSW3x+xV1k753NDI9FHsHmZwIr9y/jHyEjPkE=,41,30,149,149,1,20170327,20170427,0
uaaxDmqXnbIaJMxNHpBVOexnanWW46RK8VAi+r+TmoM=,19,30,149,149,1,20170228,20170427,0
v9/MmI8M7FdH4lzFaT2/TKaaWnfi2rrqwpEEcTbhuQ0=,39,30,149,149,1,20170331,20170906,0
vYjnYl53RaOFrGOn0Tjmww1MNAEGGT70exYzKkNz3xc=,39,30,149,149,1,20170228,20170420,0
wCy8aETEKJz7zcYirC8gccqUs/4SrGZTWHSx1d0X+JU=,41,30,129,129,1,20170306,20170706,0
wLLMl1UkLssbDhYVpSA6Pg3GhGi7AO9ZhFHAx0U907Y=,41,30,100,100,1,20170307,20170407,0
wUo5iRFYF0OTvhaox4ddPbKn28ubjB7vrlPT0gFf9wQ=,41,30,99,99,1,20170323,20170423,0
wdjaXkKuXENqCi4b/7MvZVps8ASGb0UGyIzfV55iLgM=,41,30,99,99,1,20170311,20170311,1
xBuExZ0ab/QF11JnR1/FHx4gggbVlgbxCMOcyHaI4uk=,41,30,99,99,1,20170321,20170421,0
xdqOql/xILQ3QWVR9uHg4mfUNqEPulLlsdMiDtov9k4=,41,30,99,99,1,20170318,20170418,0
+M1S/lFsPdxgzshUeCYj6DSe0zId6bx2XJR6unzFL8o=,39,30,149,149,1,20170331,20170614,0
/9ApheAVjZpjp4nFi8IbE4xBu6cROQNAat9vzCoo7mE=,41,30,99,99,1,20170315,20170415,0
/vMBRTtlWwfQLfbj85eEsAfWPmkbOlB+gCHYZroEBmA=,33,30,149,149,1,20170331,20170430,0
0/4CoEYR0RriHsCcE9xNlbLeiiWyWBVKMOXTXykyasM=,41,30,149,149,1,20150525,20170925,0
0MpPmQDYORP44fgqDIL0ZntMEpn9cmXuv5ilmMMt89Y=,41,30,99,99,1,20170319,20170419,0
1BXY+0BTFt1tVxW1B3u5cxT6uhUNKtKhwLZAhW8Arq8=,41,30,99,99,1,20170319,20170419,0
1Za1ueKJK/1R99C1H3blZp2oOVIt5sia975v9EVqwsQ=,41,30,99,99,1,20170304,20170404,0
2B38zRVrLuVYF2mBQ/DnvdW74721g8T/vOk8z9EM0AM=,41,30,99,99,1,20170331,20170430,0
2ZSofPN35PEgc7kCZX+yfiNW3cxT6SnqYe8SYrS0U88=,41,30,99,99,1,20170319,20170419,0
2oT2UkFNMaoTKVtahkxSPlC2inRpg0ZqeUgqQoRFfNM=,41,30,129,129,1,20170308,20170408,0
3d977frg9t7LieWVS/BxSVyF3MpcD9KIgboJZ8OUm5A=,36,30,180,180,1,20170330,20170507,0
3mMZVHlNwPuVwyljwrOTCAufUSyjcN3tJBSvjYPMUJs=,41,30,129,129,1,20170309,20170409,0
4HzF6nSmkCvytu72H/GWpzNIeLXQgiAC5+RSj2jalsc=,31,30,149,149,1,20170331,20170430,0
5IIuJLVL1XRDmAZBtMCdFRQToKvhQud8IK2rRU8Mp8Y=,41,30,99,99,1,20170303,20170403,0
5s7bmBqa70x+PmtinHgPbt6w2TwhfaxtjdcFvksfYls=,41,30,99,99,1,20170316,20170416,0
6YrI4K+TV6e6L3rFtZqJ7sCghY8tysOZjkUFcV3/fC8=,41,30,99,99,1,20170330,20170501,0
6ms791Cbwt8VzwH+mkloYGDeno04M+nHbZ51mD6SBl8=,38,30,149,149,0,20170308,20170407,0
7M9Wm6IANgJ6zPkKDXMt2UHm8+PhTff0jo/+oBMUyFw=,41,30,100,100,1,20170330,20170330,1
8FwLtWuLjg/ZXN5NA+JJQSnQKfsuR+B9j9dviCLzWWY=,41,30,99,99,1,20170305,20170405,0
8dwprIKzbWAbW9Qg5iB5Fu2zZcWwinYcCj7+RU1e1CU=,41,30,99,99,1,20170317,20170417,0
9PQo8ss+GgCFGd7z7Zg0SK2lxV6Ip3Q4GDoB7rfd0NM=,41,30,99,99,1,20170309,20170409,0
AN8CcdMEr4JJgCcKiSQeDExcAwrSssmZ42x/p3HnvK4=,36,30,180,180,1,20170325,20170424,0
DBQ3IIYfUG+bDRJ4pLypvObfTEw9ujuY07AhIL7Bnek=,40,30,149,149,1,20170312,20170411,0
DHKJBDMKpHHmZZYbIqSq4Tine1BNZr5Ua8qQ2J7VfUM=,41,30,99,99,1,20170303,20170403,0
DeE8qMzV2sZSj2t0NciGUHYJnxDB6zQf6gH3Q8DTDRI=,33,30,149,149,1,20170331,20170430,0
DnM6DxjX3KNlDuVZ7CLD6r+o0XRMBtrqdC0Nd5lFP5Q=,29,30,180,180,1,20170319,20170419,0
EpgWBHN/pCgVv0MUFC3AGLzS0KTAvSCd3X72y6l7H1E=,41,30,99,99,1,20170312,20170412,0
F14QDXUvl80AAhFji60O3ho6U6cEolTJ6u/AOnn0jIQ=,41,30,99,99,1,20170321,20170421,0
FGBkRWJFTt+b2dBHaCCmw16znrXc9bbKYFwowRNYrZ0=,38,30,149,149,0,20170305,20170404,0
FxnCYt/k1OszwHr0KHcRoqAkmqsO1WygYy5lHsICcjk=,41,30,99,99,1,20170307,20170407,0
HjOAh2Ceuaf8bQF6c3ck6jnkHKA7hCSznb6xcrjUUvg=,34,30,149,149,1,20170331,20170430,0
HuxLvN8OrzjL7QoszBtiuDjBitScFSh1Z+9TvcqSbKg=,29,30,180,180,0,20170310,20170409,0
Hw2GtkP4d6s9ECrI9viyj9pUzotupEHj9qBQv5Ck5jA=,34,30,149,149,1,20170331,20170430,0
Iuj9gCVZs1RMQ/bjKXtb5D9fFknn/aWjXnygy3xUvIo=,41,30,149,149,1,20150418,20180116,0
JCVKH+6RR4Ia23YT5OvCtHdblcO3XAluwAdXTe7Q0mU=,38,30,149,149,0,20170318,20170417,0
JhZ0aPeCrV6SanNI6OjbGiJZHBW9khnGAdrJy7NI4N8=,41,30,99,99,1,20170309,20170409,0
L7Jd0SwpP+DC4Gn50/9VOO/0xcsp2oUad94emGE2W20=,38,30,149,149,0,20170325,20170424,0
McgwISkaIzCtS0aaVyh17WAekoG7Z+RKvBbwIIWamX0=,41,30,129,129,1,20151013,20171013,0
Q91zVdjuBjDX/CDiTjICQuFQ4Or19awJYqsVbr9fwt8=,36,30,180,180,1,20170306,20170405,0
Q9Vg2mvQqkSfAwU6/UvfELRkIhBOBYicDfGQTTI2wL4=,41,30,99,99,1,20170323,20170423,0
QcEmFJW2bBTf9RzTQ+2hNYoA4eDxXkFEj7AmgOFPvvc=,41,30,149,149,1,20170324,20170424,0
QcaxOGGPkEOwgJsan5gkYt2MAm9CrNwNg5w75W+Ys/Y=,41,30,99,99,1,20170320,20170420,0
Qio4TZvAF6RNkCwGHPQDB3qGsAV6Uq0ljj1qhoUKAFo=,41,30,99,99,1,20170323,20170423,0
QtfE6RosUQ8J8uGcrLhjhALgCglE7tJM6ybGSFOU+20=,34,30,149,149,1,20170331,20170430,0
R3LEVEVhU++S1XHeMhKYDiRBwqHnrXiuY5yhI9W5H/k=,39,30,149,149,1,20170131,20170404,0
RQwfaotARt+AHnJGEO0nePr7G4eTeloYjhNXRYVyqNQ=,41,30,100,100,1,20170323,20170423,0
SS+HrDRVv7fuVnea6SzMlBVHWMkwmhAULEX79088A3w=,41,30,99,99,1,20170318,20170418,0
ShZ7++PJ5th2wsmMdPW64nvNuZh+ANO1kx8/kj7TgNU=,41,30,129,129,1,20170310,20170411,0
Sl0oMoXFl2iGovDUUfVnqoUg2Klx8sGxVsyeU6qi03k=,41,30,129,129,1,20151208,20190207,0
SrL+foP0D5BFXlbuagBDOliCztkG8yBorglK9kwXOjA=,30,30,149,149,1,20170321,20170420,0
ToxWh+UjB9PQXvKkMsnT8aNroCJEhvV9emGVYLeKVLc=,41,30,149,149,1,20151104,20170705,0
TwCBhrUSs6Ol7c8e91EBCY/z+LaZDJhkewwmtCZnBSU=,41,0,0,149,1,20150510,20170510,0
Ty4Qz51QBuljjHa/mXRnvbIu0oUSIvDalxZhBL0Qjes=,41,30,149,149,1,20170304,20170404,0
U2j1eXrcWtMDfNXbxlH7EDpZToOi4Xn9fTd55VJNtZw=,36,30,180,180,1,20170318,20170418,0
Uzc2Wx6Vo26ZdlIve1Wte+dR/2RmsO9O1T+MWu6WSro=,41,30,99,99,1,20170324,20170424,0
VyQuH1h1zC5Ka09imDOozUf5x87EFz3FAYTv4T2RL+U=,36,30,180,180,1,20170313,20170412,0
XbHTOLOr51o6GLNM9Thw5rC/PWFoZ9qxdVJ3jign3rg=,31,30,149,149,1,20170331,20170430,0
Xj3M7PEbebOl5X72QyCDkaaDTeBaYFOkOlwy2REySy0=,40,30,149,149,1,20170310,20170409,0
Zp9ai7tTTW1X/kIGR/Wv04/dzGQ79Gk1T/ikoTDT2cY=,37,30,149,149,1,20170324,20170425,0
aJUqqHyOvmQPHqMUWhlX7wgFJfXWg6aOjGeAi1BWvlI=,34,30,149,149,1,20170331,20170430,0
afoPw+SjN1KF6c04SgnuqwUaz8Ksj/8zO9x6C3RQkJw=,41,30,149,149,1,20170302,20170402,0
agEXRozrYm6DYLCDfj2DHwzOlwrfgMEPHIfHCGQTV8I=,39,30,149,149,1,20170331,20170510,0
blsnuEkLrCfMr02A62KF+Z8xTU60l3p4uWpCVO1T/Tw=,41,30,129,129,1,20170323,20170424,0
csH+MSio0unPna/0vBNi5IPqSs41GCQF9mp3uESfrCA=,41,30,99,99,1,20170304,20170404,0
dJOOQ28G5op0zBapLEW9h0cXoaei9RZRFd0wmxiUwwU=,36,30,180,180,1,20170313,20170412,0
dMbicFcQqNkp7gj2EA2GZevPoLc726qDlf8NjQuMsCw=,41,30,99,99,1,20170319,20170419,0
emNs6mF2PoxS5d2H1FwGRBVY6snmwYH0N/VSSTNclZA=,41,30,99,99,1,20170319,20170419,0
hZWZLlgXf4S8DAztyB5I5mDQAZ1bWT+V32pYwvpJens=,36,30,180,180,1,20170313,20170412,0
iAwY7UkbPi6Atb0RKgYgfaZV2YUXyEGPiOI8aGcUgdY=,41,30,149,149,1,20170303,20170403,0
ibx6R4kV8zFndD71NKa1HHjZqN2QmeFvrQhls+snhTs=,41,30,99,99,1,20170310,20170410,0
k5iLOxIVVNj6JOrCFejkmV2hY/4ZmdJQBfOBXV3nj6c=,41,30,149,149,1,20170326,20170427,0
kVPER8vio56z860fYWgfCU8dtwteV138yJYEDjWQkig=,41,30,99,99,1,20170306,20170406,0
koO11AaWiAvwHBf5V7N8ShpB0kGd4F0hiNT9TSc4o6g=,41,30,99,99,1,20170309,20170409,0
kqgBeduUu7M/VrEe6r9NjY4H8E6qEmNMUEENXBIRzvY=,34,30,149,149,1,20170331,20170430,0
l2xqFrHwuXzxFAgwsEacf8b26xiM35pcKKMsE1CqXrE=,39,30,149,149,1,20170228,20170427,0
lDzWR4SVSIXX1TsGfX12HARpDWJsCOK+cP5Oq4PzAzE=,41,30,149,149,1,20160221,20170703,0
ltUInKc9ULAe1hbJDvh/jnWNno9UX3C+uwXRvilNdtg=,39,30,149,149,1,20170331,20170526,0
mt+wTGMw2KqCzZoIb6k7uuL+maA+YphYNia6GPBq/Jo=,41,30,149,149,1,20170310,20170410,0
nWwmmyfAbC7vLqrCbIArxC91V0ZEw9IqkimGDJBJmAE=,41,30,99,99,1,20170331,20170430,0
nt52fmRJ9iW+DR1D5wqmcq3JOG3AZUVmuYtKcucB1gI=,41,30,99,99,1,20170315,20170415,0
nwG7xeypnWSm4TPfDs1RCtd5fykKHW5V+aR/XERPil8=,41,30,99,99,1,20170325,20170425,0
o6D9B+b5Liob+BmVOdrZXWtvgLprsw/k3InhuluggkU=,39,30,149,149,1,20170228,20170405,0
oFEG0Za7d64QRavYmHP8yz/AgHzVkaKlbHucno+esQQ=,41,30,99,99,1,20170316,20170416,0
obT4ygzDA6OJo9X9Ii5OWOkBa2zOieCYQ8U3duOPHb4=,37,30,149,149,1,20170315,20170414,0
qQ/0zMVfH37E8sKkeVJvNIxEqnShpxox8ib0gexmDRo=,36,30,180,180,1,20170324,20170424,0
qjHRzIpE1QQiZrA1ZDpyAffqGvJoq2dcD9nmtoC/nMI=,41,30,99,99,1,20170312,20170412,0
sCqd8KEY8+cc9sEDg9IBFtSlaAKsnt/tTCNwRKrUnFE=,37,30,149,149,1,20170317,20170416,0
t6OpjPPYcUiGLsudSBgWkxrbGxmSea7j8gVO20S8Qqc=,41,30,99,99,1,20170211,20170510,0
tCnL1H92m+3mCIGHIb0ADQuytHPtJZwwOCRCTySAQzc=,41,30,129,129,1,20170303,20170403,0
trxSrhBVUAbS+w2knYdeZCyRR7r5L+/7dM0/bIVxiho=,36,30,180,180,1,20170319,20170420,0
u8EPQs2EWw2o6qqjk7iQ0hqw9G7EI5KlU2xPLUv64X8=,41,30,129,129,1,20170301,20170301,1
uHgHsc2GXkPL8YSl9SDgyNLvUYYuCeH+dJJqlZP7EeI=,41,30,99,99,1,20170331,20170430,0
uJ5S66IMT3+eIfwveHIMxJBgls+v2wNQzlVCfTDpCfc=,41,30,149,149,1,20150915,20171014,0
uRiMOQ5oJYQte1aBw1pfTFXbVGZe0lDNbFzMMd0mtUY=,39,30,149,149,1,20170228,20170428,0
uh87sCvF/HPEn6Wxh6aGElqW3Lo+pyKb/4O9Z2gdc7U=,38,30,149,149,0,20170325,20170424,0
uzXYrZu39RSwi5IMGtRQ7FEeUuL/IbF4qwgMK8IR5Pg=,37,30,149,149,1,20170326,20170428,0
vgscXM3YHQbXTgocLPLS4lZVzKCX6nBy5Acp9/QDL2k=,41,30,99,99,1,20170312,20170412,0
wr0IH/O2Jdjeo08ri1zuQ0EbwS4ja3GRTX81M1xSOts=,41,30,149,149,1,20150714,20171226,0
xBpYAISRdbAxdlNpg8C76YY7QlXV0i/twh8LJfZnx3w=,41,30,149,119,1,20150626,20171125,0
xapMDN1tBeRpCyTF6x/+q6Dr6YdMv0G5/GVCXNY7Zws=,41,30,99,99,1,20170326,20170426,0
yfMwj1ir6Yd1FPty2aO+4hDN+u2mqnWWGcEP0KyOE4A=,41,30,99,99,1,20170317,20170417,0
z0WUv1R1uS/9teR/zDqDCqnwwL2ijgO8td5iOy1AjzM=,41,30,99,99,1,20170314,20170414,0
zC7I9YGTYQCaUewgB6UM71DhpERlvtRuNL3O+TQfsSI=,41,30,149,149,1,20170331,20170430,0
+M1S/lFsPdxgzshUeCYj6DSe0zId6bx2XJR6unzFL8o=,39,30,149,149,1,20170131,20170414,0
+XZqWj6GB6JQlXGim9/hdb+nxoDw9NsCuwLzGbEZA28=,41,30,149,149,1,20170306,20170406,0
/fGWukwIwK6WB6MBAT166SzEZdPQxAAlkyFl3BIySNg=,36,30,180,180,1,20170301,20170405,0
/iGUAUDr7ciurPrxAfgITcU2p5Ov752p5b+L0S7Gou8=,41,30,99,99,1,20170331,20170430,0
0NeLwSrZdCXxmxvmYnihCvcmyi3Tm1G2RYsJwgh0prs=,41,30,99,99,1,20170324,20170424,0
0xdUqarAz8ExTR2uXHbnfMDpSySJueBqkJm2xWWZRSw=,39,30,149,149,1,20170228,20170425,0
0z+Fg6RPk7LkaXtma0GczAVHTiu3SUFJprxgldms9WY=,34,30,149,149,1,20170331,20170430,0
1tVlurnOcArWg6Epd4v1nrE+xSG6H3zc1y+A+vH7wjg=,34,30,149,149,1,20170331,20170430,0
28TNINivb1pQIA08bBUOrK+lqyRfth6tjTSYdnTR+Z8=,41,30,99,99,1,20170331,20170430,0
2dLo53leH/aNtnZDpa7FsVz5FPKfkAavhDmSu0XQDNs=,41,30,99,99,1,20170327,20170427,0
2ivEiF5CI4OrOrF0OyoBvs4O/pjfPNtMGDylLMQ3YJs=,41,30,149,149,1,20151019,20170526,0
2tFAFc7enqFMHjVgbhrhx++ybGc73ItXKOe9KIRy7l8=,41,0,0,149,1,20150427,20170828,0
4raQNW+70ARnrJJCo+ErEj1MeJRo+1deiG+ksfyrdPs=,39,30,149,149,1,20170331,20170517,0
5V8T/NOMobNnmTKnFnhJiqWXGSPQdminX5EitJUW4Lg=,41,30,149,149,1,20170325,20170425,0
6Czai5zCvB7xQesTCo16jg1/5eHCXHGJw2qzEpU8ynE=,41,30,99,99,1,20170331,20170502,0
6WuNyJ7ovu7PWxrrExu/+QrfLq1kwe2rmk+yfqbvDTM=,41,30,99,99,1,20170316,20170416,0
7kj1brh18y7FwjRBDUE1tKh/trtdPW4PMLYurvvevCs=,40,30,149,149,1,20170321,20170423,0
7l3cRaqvcKOps5r0tqsBQJN4uN3D3vl6gLT087QGKWg=,39,30,149,149,1,20170331,20170530,0
9Z+sBc7F/GGEa55FYB/D/At/xZ2B77UOkj7ScHbMqqE=,41,30,149,149,1,20150527,20170626,0
9yWnuazS9s9r7paChY9I+oUYiX3kB2qwqJ6i2IKRyzA=,41,30,149,149,1,20150820,20170820,0
A139tRfGNcUbt9Q4xHuA0FiLkBhDJy6rkVfgfTT2q7o=,37,30,149,149,1,20170322,20170421,0
Bccg8uh7mMQrFvzyeyPEj9RIkDLmk/xI4SgrWevgA64=,30,30,149,149,1,20170314,20170413,0
C3OwbfT4G6pzmyGObFPwkqRSFOahTORt//rK9ZVoVlk=,36,30,180,180,0,20170312,20170411,0
CFLzkXlMFp5JYO03L5yPsLgPPot8Swn5eWrDEAYkgEM=,41,30,99,99,1,20170331,20170430,0
E9XlE9frYoSFXA4JWODX2O1hLPSt9183RVLdJxkgWh0=,41,30,129,129,1,20170318,20170419,0
EzdudqPWZtrpuVv2R1ta6QMdpGSg85aIzccD6O/FTj4=,41,30,99,99,1,20170317,20170417,0
Gpnqe5GxYCClNh6sm7T+CLm6UKOnsb61ih06iG6cJj0=,41,30,149,149,1,20170310,20170410,0
H+Oz4PooQIhlCg2FpaTRaGa75n3cLapUl6oqS5QPHZE=,34,30,149,149,1,20170331,20170430,0
HlQ6IAHMAeXSWhWXohQZ3CyicZZTEG6lcd1g3k+hBK4=,41,30,149,149,1,20170315,20170415,0
Iuj9gCVZs1RMQ/bjKXtb5D9fFknn/aWjXnygy3xUvIo=,41,30,149,149,1,20150918,20190520,0
JD+VllzgXneLD4OomWED68vxQD8eG+243tz1ZJKauAI=,40,30,149,149,1,20170318,20170417,0
Jl0IZz4iL2Ma4tvGvrVSVj3ZkPl7pY5Ub21XIgtN1YI=,41,30,100,100,1,20170316,20170416,0
JvIf0JhVltJq9cNfGJNrwKDCieWeJKTUo/iRCGdy5YQ=,27,30,149,149,1,20170315,20170414,0
KGWlauLRgp2906YgfJIRg2ZjL0egfSVW61HmWx/oezE=,41,30,99,99,1,20170310,20170503,0
LIgcVdBC7ENPC0YHIavZf9/wjjfUkQc0AFsrCDntSbA=,41,30,99,99,1,20170307,20170407,0
LYwSZc2Xmtxp1vN6VtVWJhxcpTYV5xCITyP8M6y+6Yk=,39,30,149,149,1,20170331,20170514,0
LrNnJpx5UXpQ1zW5rYfCgamd6csTPv2F23tQZ1RXMSA=,33,30,149,149,1,20170331,20170430,0
Mo5qALaxKhlvXXfurbAjTYQac4uKpPmvdigGPE91hRo=,36,30,180,180,0,20170320,20170419,0
NBUd6D6cHZ0XEinoZBHTEotW9cDhAo9KCxuGljIatzo=,38,30,149,149,0,20170321,20170420,0
