msno,city,bd,gender,registered_via,registration_init_time
aWkuth8+7s4UdBTj/C7NgxAHQcDCK3fSKfbb+1aVz1M=,1,0,,7,20160725
qQSU70f0IRJ7KOcgAkaaarwmWaYyX9TlOENjGQccd1M=,1,0,,7,20160926
mVKixW3I91brO9SAsB82iPdDNhqL0yax7azvGw9H3wk=,22,22,male,9,20080627
G/CiVZO2AnQ/byNg7OmgoI6vakQadrQsRsz0vGuh0ek=,21,21,female,9,20080630
NCCPlfECsPWzAH/uov36luW/W+UfAuK5PV65SxZHoAw=,1,0,,7,20160809
EG+iHsJZPox9CP2/sxUDZ8MzNdgnwzrkxsggpU5Qimo=,1,0,,7,20160809
NA6nYrJzGbmQ9kf1H6G/6dMVP7qhvWoKXtOR7N7MHrM=,13,27,female,4,20151201
eZiNK+zlLn4brMY/kVOdzbHRb5T5sWxxpSzVoMqf8w4=,1,0,,7,20151211
7Q/Bj9Rk1NOuJr2it4d9WPw0K1BaL0N8V+SDJMif9uw=,1,0,,7,20160907
vFEVM6xtmma2OSZH4nxGg3pHe1YzaI8YO/0sgB9ejes=,22,20,female,4,20160922
O/lDH31oiTIPnN4om62xKkqh7G9wzl1yjlMIHdqiFRs=,8,23,female,3,20150901
0MN6FHv4dth02oXwg1S54a2x+9YF2diI1oV83LkjG0k=,1,0,,7,20150706
4J/F0Mgf8ERDUl2UubPhy65BoYraA8RUJVd4WNXNQyY=,1,0,,7,20150721
/D2MCT12rbZled6C6Stt+OdztOZ555IPlGHETFkZMbA=,4,31,female,9,20150804
zEJZgPQar7JawNzZyDY7kBkVL6ZGBZxNy0FZOgZMyYo=,1,0,,7,20150811
cHIn4rXid5AsVmR8oDVv6kw7ifRop+4w0c0YzvL0ysY=,4,19,male,3,20120806
xmAUg334hmwUi/kHSED0JguaItZRw748GJEep1ruuAs=,1,0,,3,20130503
e2L5sOZ5iZz1AtMtzE3aPwdgA7SmjJpIABMHe9FJBQ4=,22,34,male,7,20130520
IvajgV2a+jOB27HoroYPnmqNBBr78LP9mPPP3Edj5RA=,1,0,,7,20130606
8BW9/XHoCC3q64MNfmEPTPA8lYhiQHKz9MEu1eTDPYE=,1,0,,7,20130702
RDSRdzDBlJUO6ONu7OA0jH4dfk7ozuKWetHhK6qzRis=,1,0,,7,20150821
3ItPop5+yrjzNFnKLnGno0Z1mgJ0vClK9ux5NuK9Jg4=,1,0,,7,20151030
t6DsAuOBp2vnQiaMQfh5Kfh/hmfypE4zX2QNTmyFvB0=,15,31,female,9,20140919
LqfWL8vRtOElGIqX/lqyUUnD9gLdClPYRQNWiiXeLsM=,5,56,female,9,20070627
dC+WZVgrnbWttxCQEuaiWuoPx4eyPMDaW9vpmyLMLUI=,4,38,female,9,20070831
bLIkLstq3txSJ/1MOppymHvrE796HHHO1YDGzwrqArY=,1,0,,7,20150713
1/cH0j3EZc00sOJOoz5pgUJKg+l9wSfYfRmXwVcP/Co=,1,0,,7,20150728
XvlQ/3a+Tf/J3Xv3RkyfyCU4GMEMXWa3u9Nm9UJwp1g=,1,0,,7,20150809
5zzqZoXfv9hTLgokVW0j8Z0tPknSHUOPbT5ijAMgPQs=,1,0,,7,20140901
fugOX4WVumdugWj69uJUgNIp0NQX9MxzE8El4HBIuAw=,14,29,female,9,20140917
qUTMto0pIORyPV48B9KhZutedK9fRuN+sfBgLpmfdo8=,22,32,male,7,20160505
LQU7xYVxcHy8/K7/jdXLQCcqGfSL+W7k4CPOJXGcMgw=,1,0,,7,20140922
hpUfRb8OcFJYA2Jpi9CKNh/HK0IsMvixX6iotfvm4FE=,13,28,female,3,20141006
cJ84OX5VdzJrpU2FVJf1ZOTrh+VyBLhFxMcqDXzWM5g=,13,23,female,9,20141008
I6pLqdlv+JpFnTxucnS7Ds8g9HrMFSPgvaRkMbfgZQA=,5,17,male,9,20150101
TAU5RTajnhZriqUx6ricHQEFaNzhNsKKln+WoKOTK54=,1,17,female,3,20150102
PMHVnAPkkBBLG7u+nSsgztPI36sKWnYCcwAZdmnNBpk=,1,0,,7,20161128
6As7Hw6iOAdNY8FLZhPVzwOoRFpcQXy3POJA3vB97/c=,5,21,female,9,20110523
ORjXvJcoVXfneBTzd9BOWSWyVNFkBsgneIQK0bA4e0o=,17,28,male,7,20170206
uyYJQUfn/OXmfP6ZsgXWmQxBuazpPr68h5u79Kq2B6I=,1,0,male,7,20140803
yVYCnSYSCR0RjoAiTgvaYrGtLalxJu7rxGaXcleHd04=,22,25,male,9,20111029
KAoTccZYJqHx/vyFvoAUYGM3H7E/IXKLuWcgSykD+4U=,15,19,male,9,20111102
ft17UCS1rWbSGH/Aj1g2bTPTuxUQzJHxaQnOwyLZYiU=,12,21,female,9,20141009
m039wu03XoJzr6v2I61T5LKMzpRSRjpricHwQM4gIqA=,13,21,male,9,20141014
juzygMrV12lQn66W8iERjiJU6vXLYr+f8z/mp5i5K7c=,13,0,female,9,20160731
xSXLSoNfp9YYTHARQCTmM2DnIv8W+bUGbCDpNhzF6+Y=,1,0,,7,20150617
awQSnhSVVc1AnAoRtd0sdVZj/1+U5dnW8S51S3APc7s=,1,36,male,3,20161013
LkXC2co9avsxxLLO4Burr2R9fxp15yRke7EX0/qOml8=,1,0,,7,20160814
Kxb5Caia5Zbu3QahDzEqRjRNWAsR7bdIkyCbIAcUxHY=,1,0,,4,20161023
YvrjZrv+Lw5U0LP38nFI/60uW5Oo48fYdaPwnq5OeSI=,1,0,,7,20161026
F4No2CkxqnaBieSRP390nWxVmKwY78/9yMo6XnGSM3A=,1,0,,7,20140430
WQZE/3YYBit3u0zTMaKthnpNZaBVgvNYY/1JwWLdP4A=,1,0,,7,20131106
KhAvKBH2OAGWNmgCFoEA73rec5vvR7IpDIobD0rAWfA=,1,0,,7,20160210
ujExOc88sgWHlrm4GiuVwvblyTbSJI5yiXBBQcLkQ1A=,1,0,,7,20160221
cGYQQ4KwHLwZM80SY/N48FATZ7ECmWCjl6hhMPmjwxY=,1,0,,7,20160227
w2EUKrOaa3i9mtrZE29LD7sJBBFJzf64AzIEO/8gGuY=,1,0,,7,20161009
XrntQnxSHxsaNOzgXr+vVPOE5/n9KoKL42CsEP3lWxw=,1,0,,7,20161021
FHIQEyKsn51jp6/eDYJzmOcX8VUR7Q7ba7gRYZNQBBM=,1,0,,4,20160908
MX569iO1sMGEV005LBK1qSOo9jDSIz+F4lubhqwAaTg=,1,0,,7,20160915
S3P/0cif6PgxmWu9w9mEB7AlDE2jquOoQM758tClL5s=,1,0,,7,20100710
mMxj4ZsWAE6aisqvUNeKo/Xz1KxNvYqKdYIXBb6OKu4=,1,0,,4,20160823
4wwGTNw9OUZtSNBGVCJzQui3RocJMXjq7gJAOa7CF48=,4,18,female,3,20160827
t0RedcyeAAX98qRAyiBMaxer+/bLhOAJZqXNhU/z0WQ=,1,0,,7,20160921
oWwWcx0RjmWteqMXrQFuwct9rGcfEGH6/jJB8VTeyhE=,22,28,female,9,20141130
hqAdFkXsIx3E6nnWjrzUKe2xuGslOuUvaHwRpvmOcCE=,13,24,,3,20140112
pMaT81c9xEeo7RLkB05yXEGFvny7EQJqsrSSGq4i6MA=,6,20,male,3,20141002
TlO6KqZoMFCmFPB89OQXiCnYzZ2SPuvgSkJc6n3oFBQ=,1,0,,7,20141018
LtixZflySjyIs+wFEa8ne8jQB4vb9KbtSa2gmUTyUv8=,1,0,,7,20151220
p/9U30J6VGzM0blietnrlZnem23Ve80fWsigAMK0qjk=,1,0,,7,20160505
A9n8STnwu8R2KQ7F1hBkQ3jXeaAnTabc2UquAbVW+/k=,13,38,female,9,20060423
RX6l8sbXwpQijpp4fioSFmlqQZTKnI91bfFbn6weq2s=,11,25,male,9,20061118
zujnAYzBu3Q70so63kvNWTNBeNqhxMri6jmqI+S06pg=,6,27,male,9,20070501
sPw5WD4sk0pSjDbWUznQtgqglIqh/0i86QSP/xD9GyM=,5,15,male,4,20160108
E/HRvcMpe9YozaihSjUHVoMMZDDNDwbYOzJHnHG6iKo=,1,0,,7,20160420
AoWsrYobPh/LibhhQSOdF09aKsgEzJhslUvn337PbCI=,1,0,,7,20101215
f8Lg9+yihM5ekLTq620iPQEnkHOUYDbohMsE4l/CYI0=,13,25,male,7,20131001
rsYRECOSUstUupZBXCY8QNjfoY7W4sJfz04FO79HBD4=,1,0,,7,20131005
2e9GTzxq6O7TYtd0JS57mFXMh4iyNIJtHhAww3Vx8T0=,22,35,male,9,20080819
SZhvBP0U0BIKnAGziMjr4c1Hejpm7iMMhTR+lBY6KRs=,9,24,male,9,20080921
111lB7iQUlg6I1gpL8H/O6+nZhMnWPptFCtERWFqujs=,13,21,female,9,20100507
CmPle0y3wJPVBmHnDKZsAG8r2jCur63E2xdI5aRKR7A=,1,0,,7,20160121
NlugiZnbDKfJUnhbknqoSY/O0mnDtu3PdMbWGFLtxzs=,1,0,,7,20160124
oYZhUh1J+dQ3ikQtB1ypKHlI/pv01DL/n8Wgba/Hzp4=,1,0,,7,20160124
WECOl6NtdATSi5TYfRYQzsZPpexlfhfDCeEqkU2q/2A=,1,0,,7,20160127
0kDjpXQG6MfQz5cLCaRWRS7ZPNA4NNbDQvPUbmRyZQo=,1,0,,7,20160909
8WIPf0H0LPa/HPg1maByv439PvXldEgesYIriCwAtgg=,12,37,male,4,20160912
6b4VRwO2rabqrtplg0t8bQnF28M8pEYYU1p7cuJFy6s=,13,26,female,9,20160914
dJv7KZgh4L/rH9Ilc1bfhuHuOguNyXSiwknjEInLrh8=,5,40,male,7,20160926
ATOBk2Ak6s/cfFp+5XMDXLPHGarcv1n6nxSjiRRQExA=,18,37,female,9,20080524
NN0KTJ9GKOoPNyk3/8xJYawlOWAGZuBSBJ3DNEQe5XI=,13,29,male,9,20081026
d8W/8elrIEkwtLVtXkWrS8T2z3dSj5X1x0BYgMqVA1A=,22,28,female,9,20081210
OsqnRfPKE6cy5GFmxaHwboCSooLVfqiaeN8S07+hN/4=,4,30,male,9,20090225
sElUAGyPKTl3oqXLLW/b6r+wXps6Sb3CpWSHZWkDp1w=,1,0,,7,20160306
v88sqwCG5VFM59TAjNOn7L0Kv2LrxWPH9vEQPPx5JmY=,1,0,,7,20101101
D1Pxz8AmaW7vfOGmGIJeUTsO5EMJKEQdf2dv1dgot6o=,22,25,female,9,20101118
LQbT68A4Zusn1rCzUnyL4HY7d3pxxMIYuXhlS8qLrTk=,1,0,,3,20131023
tjnkP7N3uphdReFDqicU42z+CzeTJxCb49JHdceXIxk=,13,21,female,7,20140819
MHpJ9ijVP4WPd8kGlFypYqsJlGepW6F78W66z+KQ5f0=,11,35,male,7,20111020
JhAz68TnHCtQLQdCRwJdnFFY7dwMz2DtwkFR8xmVCPA=,1,0,,7,20160105
rJyURDq6RA412JyPJPiWNW+tNWH2UaILW5UG/6WanSw=,1,0,,7,20160105
2PIWp6B8LsHn6YKX9o0dBm2qZDo7WdOQwrAr5fkR/Mw=,1,0,,7,20160108
xOQWqSDrvH4jvKDl5d2Jcc2QgTyNOQu4TuLsvDBDP04=,6,39,male,9,20161110
aF4Ya3rT1xbKox6xVGDAv/KdPEv2ivg4JAu8GH6ey3M=,1,0,,7,20161115
G1KhBuOz/zAZA/bBRk9w/tlqZxYwMrlhb5iuK9fAviQ=,5,16,female,3,20161125
+B7+ndhhhGsd4pKiz5HgyJjKN27mlAxoxVnTlxPNITU=,13,23,male,9,20110701
4qW5Ps/TiBve0Dt5DscqNvpSTkxnrZh5M8PUxjQNGZA=,1,0,,7,20160618
2wOhFNQ7wLlAi3KCuJUvFjjygYzQ3AYu4PfDuAgx/eA=,13,0,,9,20150528
ppFW1XXww3xDtPU7KkAhqNDjDiowWf8ZQcO0CK9/qBg=,15,32,male,3,20120313
572KFCNI5qT0L9IrxRbnlXeNFR3NpUQdzkOR4059pKo=,1,0,,7,20120329
K5CcKnecJ3jFuKDgyr20E9sn+DZ+1F9avVlwXJADPlg=,14,20,male,3,20120506
FDcgtroLijPLllz0d+No9HfPPZpUzVMl0zMRlc/52QU=,1,0,,7,20151127
HwMYNxtZLb1TxCAFNcCgzp+v6HKL36qRz/gAE3lIcMU=,13,37,male,4,20151203
s4jSamn8UFtzisjkqtQhHwVjoj6y31FE42ksIHEI+Uw=,1,0,,7,20151206
PkbpwDNVOGR94PgC0lFZb5h9JbPrS2Feff+X1gRDOv0=,9,30,male,4,20151212
8+cKTzlkhklrZefrAHQF8vAUMtC9SaIPFod6m6mkKWs=,1,0,,7,20151222
/G4Kbu9F6E/gqacckulay9d7Ac1pcqezpRnqKs+NuBY=,8,16,male,4,20161105
/CGSQvCCLrGiEyu4ZHUYQQqipLd8ns0vjgiqsX0RVPs=,14,37,female,9,20091225
7oQxPeVZKYQHx0yMdXVLlryITU10fUv71uYYkakbEX4=,9,25,male,7,20151107
rxzrGpPkExBoG9Z3m2FfvZndjq5ywrXPFhpuJxX1EDE=,1,0,,7,20160705
ZyvXybup5TPF55p7GtPUaTRLGiZbP53cqVOdU1ePRPQ=,15,26,male,9,20080115
drfG+UWm70K4PcWK0u4vbZo0FzNKmlDMvuThlKgACsY=,13,25,male,9,20080123
X+gQBBpw21PSOCKie9bbZBMXIHlEtpERPXHWThrLZIE=,1,0,,7,20161224
M0x4ruc8nc48TEuAzFUAY5LdaPn/kuKED9bB0/QzANo=,1,15,female,7,20170108
Q2BTgjH8VTHECd7UneUFSsYiquBto5FBLIOHOo4S/Js=,1,0,,7,20160303
cn9NceVAkzx7wFLIEjET2kno9gxtM5au8tvRMh7EVp4=,7,25,male,4,20160305
N9tXkM3Hr0tD/uawGPP44cuSUNro9+J5PwQzZUezTrU=,1,0,,7,20121214
VyQuH1h1zC5Ka09imDOozUf5x87EFz3FAYTv4T2RL+U=,1,0,,9,20160930
BOWYBrm5rol+aY3+W/7bKlwyeTriqj7R11ITOrD4YYk=,5,31,female,4,20161019
o3d83DAroBGSLyxS9vxDVXzU6Sapn7i2Erw/Ay0Ja6o=,1,0,,4,20161026
QjXHv9+JGLe8SGbZACMYfTYoO0RnyODMzRWTi4/OJDY=,1,0,,7,20161231
FH0iFNYWxF0REEtebaIpizdgV78toopmKkUSDlFMQjU=,4,30,male,9,20140831
aNbWIv1TITD2BrAxiQEUt4P0alr5Hj2MpSUR8R/YwFY=,1,0,,7,20140917
73JOtvvYkANW6mBeWoqXZuaUdd7nxA0FzxKm4VbmoSk=,1,0,,7,20160619
EDew81Bwtdrm5pIMV8Y4iEke+pcAo+vY8nyf5VTdXn0=,13,31,,9,20150501
47B+uJI83KALhmSb95GBHwLXnHq+CRiShzznS2KkBWM=,15,27,male,9,20120913
uw8anvw3CGpRuyzKLzlRVYneuyz9o4DutYQCIBwb1Ko=,1,0,,7,20151212
ASEk0G39gOZfeGhopbIIgKTlYR0wGx3qeZQklNZ0LM4=,1,0,,7,20160428
svrgJ7AWiKiq2WCH/PAHPhrSOLB3gYzEF0JD5yEJhAc=,1,0,,7,20161214
XpMOigl3YjI6vyu7naZSK1Q0c60BxXiPYBIKzQN6DOM=,1,0,,7,20161222
SyO1JXn68mAhYrG5SydJqRTMbf06BEpM/pHuG04dCl4=,5,21,male,9,20150227
4TDeDPWKZ6F6Rk7W5o6/pxedvAYe4igyraqxOxAPavY=,1,0,,7,20130902
mkYAEEMUv/NWYSrLkOH3eqXvd2U3+6qpvM/3Uar1rTY=,1,0,,7,20130914
+hADuJJJQt0O1YA7ENFfAGv2aaxwkQx79sI4hNcseb4=,4,20,female,9,20110615
zFJk110YgZknBkfLZ47pWOyA+j2H4OUBYBNXwWQJva0=,15,33,female,7,20170217
T3vx9YnJB76PHHLPgfIr8ZgwP2iL+gQyNZTAP/L3NT0=,1,0,,7,20170224
hF9ItTwNmN39OSGPcWRHO1uHT02r0fTyOqACfg23jOc=,1,0,,7,20170227
qHA8jx1PWSiCG4C3Ec09ddu58278ZR8KviM7CXUfvzo=,1,0,,7,20150714
/dXG4iiVYeCbN5/1Im5mpdwdU474/j0iSbSkcgwIyDI=,8,22,female,3,20150730
346J1T8opdxBByNNAPC6s1SB4Mm7dbHAgMfXhx3ipKE=,1,0,,7,20150807
QNW7TFZLC883/5TawC1rw7z0ivAd+62c2QxpNEPoMR4=,1,0,,7,20150807
ic7Q6mBHuEgZielunWMf7XNqPLRBkF7p1nf+IMUccI0=,5,24,male,9,20110130
LVanov844S7iilkGdxcycyxV1iW/4kX+WWfjyn1ZFr8=,1,0,,7,20110218
bKUp7TWs1e/Rmj9OM3FimVZ0LJNSEtJ1Y1aNhUa0IGc=,17,31,female,9,20110315
k632ocYRSof4s+tTsKdos+Y4AeeR6yp6JUx03WZV28c=,5,26,female,7,20160925
gxs5/SiQpO+gSKpRRDByik+0ETMTRjHz36xpwTJ4PFs=,8,30,male,9,20051212
hh9MHWKw0cpwyQ3K65L876yOyOWrjoQ0xqprF8GI7Ao=,1,0,,4,20161020
muSEpZczaEYT7xxlDdCkfU85mHFHRqIJGas3ZUjQmB8=,1,0,,7,20161030
PJcU6v/576hLM5BZ08kj8Cb6qHwr4nQY0nOLPkuf/p0=,13,31,female,7,20131019
xuIIDKFW+OYMxNk/FT9dn8ibl0J4QjvmmE5Arn8UaWU=,4,22,female,7,20160525
B3TcWtTT41BI+NXP7UFvqj3L/alzGDY69ZsXNc9I0fU=,13,33,female,9,20070803
T6tFwGRS+KqgjH8jf4FHL5JJC/XP5uexlFfJDf+Msmw=,13,29,female,9,20070806
BEGa4F72VwjWoagDLxvL8qtk1A7KIDP0T9F/CGH6HL4=,5,0,,9,20150224
b85n7+efp+adr2ClXomMD86B3jxiUjQ1RferruIBATY=,4,23,female,3,20150305
gvQwF93w1Qu6JfLQrbLB/RBbVm+dsylMc2Ki9NRvJtM=,1,0,,7,20150309
3ki7esOvc1onrAbaG0zR0Upcrz+uWn+uYWgtMOPEJMg=,1,0,,7,20161227
xXElJGqko2IHRNBXtp5UoL67Ot9395OgKHIeU6qhxVQ=,1,0,,7,20161230
mIbHQha//F5CVWLP7xvL9gOBGvDNZ+bQy6FHxGbN4t4=,1,0,,7,20170117
2DDNnIQ6/GGcWgvCvdAEdUnUFKp0gHWABaK8rvMXkns=,4,31,male,9,20100819
s0mzfhDmyJxnQBVA3j5uWYe/2SXUwKJjce+1bYZTThc=,1,0,,7,20101028
KgFNtk+GLs9884nGPdZNlAirKn3ycVdqXw9Td4MMzvI=,1,0,,7,20101126
emNs6mF2PoxS5d2H1FwGRBVY6snmwYH0N/VSSTNclZA=,1,0,,7,20131028
4RCD/PpvZBGWtlpY3+1vIqYXrnJNfqXxE9vjBPgBphg=,1,0,,7,20161223
LelM+MG/PpXRW/Ozxmbx/92B0H/1Gr+g21Kk8veZnkg=,13,0,,9,20160921
e1NvgG29g0GkQyb64r0qnRxbjRcxGbV/QjB0Chsmz2A=,10,36,male,9,20070719
wzCqPdX9Y5GY03J2erTWsSwfyH9gMgR2M4PydbrFufc=,14,33,male,9,20070906
SbovZ0yzF7Wm4pYw5c7c6eLjHnz/fay9EpO/cxRZvMA=,13,30,male,9,20110917
oYh1UzHUA6rJD8PEkd+nZyGJNkbB5+elL5pD7vdIB7s=,22,23,female,3,20141016
+54/eZEe9Nd1lbdTwdpUEVERW9Kk7fid8ekOKYIh/08=,13,0,,9,20160803
54hf+fqFU8V1eTPUH0bwn2pK8RkpbCzQwT9UFe49rRg=,1,0,,7,20160808
4IiuPI9xk1Im7VMSj6h5jvdn/HmG7WUkbg0wB2AXkuQ=,13,41,female,3,20121115
91eyCHiQg+G1CZCONd9Wc8t8LzXesTh1aKe1DNGVK58=,11,31,male,3,20121225
HFJeVcTu5VmzQvhOapEy4BtOzr9xeJSfwWMUmOnvfDg=,1,0,,7,20130112
uAYv7152bD9IR/SxLnyTFXaqndKEBfR7RqDi4F6wf7o=,1,0,,7,20151208
mmWmOVKf2hdLM1Rz5w222WUE8HIvfwLf55O6xjOnqYA=,15,0,,4,20151213
ecA8qoY2LcKNy36WBqmDY2KAW47n/4Bz3SnCRPHMO/o=,14,34,male,9,20040728
TX6GeDDgcuNEjpqe/c3jEGnXmsbEJdD1o0vs/HymTIM=,13,30,female,7,20111220
MM8cAILq6ibuvx1YPIYmeLT3YYWVEwCeEqnZ+r90kms=,1,0,,7,20150218
6uR5NCRYLT5GCY+rM2WBc46GcJr1mm7YBe9l9PtHaqo=,1,0,,7,20160826
USwkV7DIx6ARDTeHC/oQxQ6RJla0oU66GQAt5/tssUM=,1,0,,7,20130805
CsZgFr/YmBfH5mBlZbLSAxR4V8jO2BgB9gdehOQTZTY=,15,25,female,3,20130914
7JMatbGwybETxT9yNeX00KhTmlvasx5jG/BgdjM/Pm4=,15,23,male,9,20100812
DYAy73rNj4s2091Y23xHjN18fbTNKZK2MHFhQuqFgbk=,1,0,,7,20101104
UZRZFWSRwuiwrfzKFI79gAnpnzBhqnbj86OS65XG7vc=,1,0,,7,20120216
8XhlVq4roiB+au0og4z7wXkMbTPHuNdQzKic67zI3k8=,7,25,male,9,20080215
QIGSnJuFyrZ1NQTk8Gh+kXRG5xRwxaSNto6zszRn8uM=,4,31,male,9,20121107
/AFY5/9YV+2mzoK0i9EuflRnN6KkYRwflQ1vRmekurg=,12,24,female,3,20121127
MPApja9Egni3FMuEIBi5ozzngsYX7+U8EkVkYjqDp+U=,1,0,,7,20130119
x0XId35r4lmWUYD+g46c7Io0rUyi1UmohIrQQkl5beo=,1,0,,7,20130208
FGq8Cg7Yr4Y1jkFaqV5Z8emyngo+2ditOw3AtDOFd1w=,21,26,male,9,20151230
rDITAjJlJSSZYFVZvkknYwX+o037NbntUioIYlgrUBs=,1,0,male,4,20160103
e3UHS2bOElhS0zyzLdy+jlqdSCieKunPY8iKpM2xNtk=,1,0,,4,20160109
a5dwd7D564lZzFF5avs6adgMrF/M9DdYjjl0a9qVaKc=,1,0,,7,20160110
MB2XfeqRa9wF/kvRj5fzAw/1NYEC2BfNUDxO0qePskE=,1,0,,7,20161123
4UVLmfcj6cYJMUeFvEBz0ZWM2PN6PX9qQjmcTH9HHMQ=,1,0,,7,20161205
TXA343VwptMYioekpYWJgvPzFRHodaou+VHIaUAxOMo=,1,0,,9,20150714
q0nWxaWXzcOUXn8kiNnCxvspzKzkJplD5E9gU40oFm0=,15,26,male,9,20150105
6ySIOwtZpEayUIZ/nu3/sN7jr1HbKgePOai2orEGlms=,1,0,,9,20150106
HOrBzIccjtTdXAEaaZ8NMoZWfiZnjIwHlfVAbwUejDU=,1,0,,7,20160816
WdqVRu4CW9MXCuglo0QKpOfLSNWatGBqIqTqFsqhVtg=,1,0,,7,20131222
xI+Qs+W7QRfGJ7xsQtcdyQy9uTcyZPz3ZgHwxGVXb3Y=,13,31,male,7,20140106
1u34majGFj01H7TpGMvhDjjhMU0ZLYuKEx4w+n2gIAs=,1,0,,7,20141211
pbE2+9OXtKL9236LG0E28w/Y+DZUxnurHbT0TlINTxI=,1,0,,7,20101026
+b7jiDpq9WuH1r6efD3WP66nXADkIotzraW6J0U0ob8=,5,37,male,7,20101108
PJXcSFNNEWgn6X6cNXQT8XjsNCJybb98aqRFsQV4eyw=,1,0,,7,20160214
IS1Gm8OgMdUJ/zPtTSficwIJp634FSWYZnOI5517tNM=,1,0,,7,20160223
If5cQANMphglxfCN0+jLbGsUepI9lBfLjKA4FHqassU=,1,0,,3,20140710
GgoIO4pBerRurrw1PoZJBtAK24r++aSMICUbRJVHlXw=,22,35,male,3,20150312
DtWnIPvbmGRmUHK2DP4Dxb0Lw7aozjvi82oiy6Y84QY=,1,0,,7,20170218
LaLzzYMg2ATDeEO97SK2Bx40Q8UFaOleauYYSPDvnrc=,21,0,,4,20170224
0F7yVH5CqAbbBtwLtCDUlQ9Dn2YH/dNhwCTdEOzUbP4=,13,20,female,3,20130123
Uw4rferp4u+n/5tu0F9obBzm9g4gfa3wYHmfreB2vpw=,22,28,female,3,20130130
UdsqL3jZlSclnaWK0JIj52BmmiFQ/BF4rIKxcKBLzJU=,13,24,female,9,20130209
qxUQGKxUCK38sHNVY5cxvsE1XPgjuSVhuTzuRfsdqLI=,6,33,female,9,20111119
6v5+L55rU1oM5dj+I6ulgLSicc0Vq1mxDpOpgK3EJRg=,1,0,,7,20160210
gePkbJcVp5WR74logqwXvyziJcWeo9NC4+QAh7xzcvQ=,1,0,,7,20160910
M6TVUxBOK3EF0Obgv6w3UzOJ5rfHaiVFW1bgpwh3i/Y=,22,30,female,9,20110813
0z+Fg6RPk7LkaXtma0GczAVHTiu3SUFJprxgldms9WY=,14,24,female,9,20080904
FdpTu1y4phCwOkd6aQGtnpzmboYRYDn4BrLgvxwwcy0=,15,29,male,9,20081223
Ubu7DnR1bVwaziGzBPGUqzsteKTgkgOjLqyITEaTrMQ=,6,37,male,9,20080523
NyQBqS8iiezB7Wpffk/T99YeebnVij5ai4cRcnyL11A=,6,24,,3,20131130
DmSNcEhxTYtyTKZ2DkrRfNoIu8ox4m7JWn5LwAEPIuU=,1,0,,7,20131230
g2B2YJsZlrTTTJALX829epK7Jn3JLqApOa1f1r7i4pE=,1,0,,7,20150511
DAvtQ/NrkV2Dky0RV/4DiuPkA3eLAw4dtNtsJOuJBaE=,1,0,,7,20150816
hQhTYmxQZbRp2zcN9jBi2zvCxp7j8R0B5mDRakY1ie4=,15,32,female,7,20150903
SqAJHLBlZo49LDHncdMBiiOFnOmdbF1E8TFbf9NFdGQ=,13,21,,9,20150910
OX/RBMxEHW/Tt2MKewMCg0HOi+6GzecBgcDwiZONwKI=,1,0,,7,20151025
cdrM2+NX+8AIMTV+ASI8yZNV4fUsZDTDhoe4py7z3vk=,1,0,,7,20151101
efarWRul4Gx8VhhsnvjjjQA2I2moGHkSykrUdyutUSo=,1,0,,7,20151107
3L5xNxrreHjj+3DFe1rN8xtTx/50ySfMvy1Zp76Egmw=,1,0,,7,20131218
strAy/emfRshlHbU/rjdRcfin+zLt0SPbtn8SUp8m08=,5,34,male,3,20131226
7Hpsf60wjQvjTmB/SqL3mMfw/36etKe+raQk4okAVpE=,1,21,,9,20170303
iCMsZm/ONtjUlXWBNnqP9FwmvyNC3d4F6hKnvWbG5KU=,22,30,male,9,20140109
PfaO86CPSA6de/Dty5b+jkBNYhJpPure97HB9YyaRWE=,1,0,,7,20140129
DGGccfq3d+eqCxWWgMRND79vMLDGA1FyXO0jxVXRkn0=,1,0,,7,20160107
5ac484x9tt15Dki9K1eXPL9X92CPXoGP7Tuwvy8Bj5E=,6,0,,9,20160109
7TAOuEYDt9GGzKn4Nz0A7X/MubSJ0ySVy3mKhIjkP+4=,1,0,,7,20161006
9PQo8ss+GgCFGd7z7Zg0SK2lxV6Ip3Q4GDoB7rfd0NM=,1,0,,7,20151009
Y2B3XihXCRiqpHiyCncXW4ehmJGIqcBU4R7jfYUPstk=,6,24,female,9,20070318
7kZAdatdyj6P8jYWtBPgJio5zoBka2xUqwphZQfuhRI=,13,30,female,9,20070508
AcdNyT6FeZYwpvgmnyqAQwKXkCeIdIX6iRyJTVSJF74=,13,27,male,9,20070520
Wa/gbBlT/c3SkTyy9+lpmfaea1ykWw10KfeGoWhs4gg=,1,0,,7,20160121
q0Ob1zDpaJvFT9vaSgsYNjMGU/jwFm1+L7rxAFmiars=,1,0,,7,20160204
GBAfYNK6nj7w6E2IlC4eQZfDviVrYSY9s6S/rsmiF7I=,1,0,,13,20161006
3mp38WjnqxsvzrapuSwsHnbVxauXoe8EynS0UYNodqQ=,1,0,,7,20161010
PgLtjFQWUOdhb5RsY1viwXjBVgxLiLQL1wHx+673Q0w=,22,35,female,9,20080311
KbSfoPPhIW3jEgdkAT0Kn6hLhzbJFp/vV98VrarKNEY=,4,28,male,9,20090110
JjbnQf+vTsXUaD/EP60fJtIZUm5fq2m83Gmu9rW/Fkc=,1,0,,7,20130122
